ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region
1916548177,Cafe de CRIE,Cafe de CRIE,35.7279043,139.7155327,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,1945,豊島区,南池袋二丁目
1916631824,Cafe de CRIE,Cafe de CRIE,35.6977958,139.8111021,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,650,墨田区,錦糸一丁目
1916634154,Cafe de CRIE,Cafe de CRIE,35.7223923,139.7621598,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,485,文京区,千駄木二丁目
1916646986,Cafe de CRIE,Cafe de CRIE,35.7026004,139.737697,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,426,新宿区,神楽坂六丁目
1916857683,Cafe de CRIE,Cafe de CRIE,35.6855076,139.7321693,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,0,千代田区,麹町六丁目
1916891916,Cafe de CRIE,Cafe de CRIE,35.6726885,139.7382134,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,266,港区,赤坂二丁目
1917810351,Cafe de CRIE,Cafe de CRIE,35.6801784,139.7853097,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,164,中央区,日本橋箱崎町
1917830069,Cafe de CRIE,Cafe de CRIE,35.6569604,139.6955606,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,1647,渋谷区,円山町
1917844840,Cafe de CRIE,Cafe de CRIE,35.7093616,139.8009256,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,630,墨田区,吾妻橋一丁目
1917859883,Cafe de CRIE,Cafe de CRIE,35.6558075,139.7348491,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,261,港区,麻布十番二丁目
1917897218,Cafe de CRIE,Cafe de CRIE,35.7292534,139.7093701,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,1930,豊島区,西池袋一丁目
1917926558,Cafe de CRIE,Cafe de CRIE,35.6669331,139.7661697,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,123,中央区,銀座七丁目
1917941616,FamilyMart,FamilyMart,35.693083,139.7024314,shopping,general_store,convenience_store,Q1191685,354,新宿区,新宿三丁目
1917941617,Cafe de CRIE,Cafe de CRIE,35.6930101,139.7024006,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,354,新宿区,新宿三丁目
1918304443,Cafe de CRIE,Cafe de CRIE,35.7286008,139.7195538,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,1941,豊島区,東池袋三丁目
1918321130,Cafe de CRIE,Cafe de CRIE,35.6818162,139.787345,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,164,中央区,日本橋箱崎町
1918365962,Cafe de CRIE,Cafe de CRIE,35.7061775,139.7758471,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,547,台東区,上野五丁目
1918381948,Cafe de CRIE,Cafe de CRIE,35.6795307,139.7796389,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,152,中央区,日本橋茅場町二丁目
1918381956,Lawson,LAWSON,35.6791592,139.7793908,shopping,general_store,convenience_store,Q1557223,152,中央区,日本橋茅場町二丁目
1918381957,7-Eleven,7-Eleven,35.6800416,139.779415,shopping,general_store,convenience_store,Q259340,151,中央区,日本橋茅場町一丁目
1918389946,Cafe de CRIE,Cafe de CRIE,35.6858431,139.784849,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,160,中央区,日本橋人形町二丁目
1918595971,Sushiro,Cafe de CRIE,35.7266226,139.7115444,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1944,豊島区,南池袋一丁目
1918921563,Cafe de CRIE plus,Cafe de CRIE,35.6571659,139.7586212,food_and_beverage,beverage_shop,coffee_and_tea_shop,,312,港区,海岸一丁目
1918935246,Cafe de CRIE,Cafe de CRIE,35.6837537,139.703201,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,1616,渋谷区,千駄ケ谷五丁目
1918935257,7-Eleven,7-Eleven,35.6836469,139.7030802,shopping,general_store,convenience_store,Q259340,1616,渋谷区,千駄ケ谷五丁目
1918944961,Cafe de CRIE,Cafe de CRIE,35.6908697,139.7360803,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,3,千代田区,五番町
1919596539,OK Store,Odakyu OX,35.649594,139.6780621,shopping,general_store,supermarket,,1309,世田谷区,池尻三丁目
1919626726,Odakyu OX,Odakyu OX,35.6517212,139.6362038,shopping,general_store,supermarket,,1410,世田谷区,経堂二丁目
1919626727,三菱東京UFJ銀行,三菱東京UFJ銀行,35.6520896,139.6388145,life_service,financial_service,bank,,1566,世田谷区,宮坂三丁目
1919639293,Odakyu OX,Odakyu OX,35.6476627,139.6248045,shopping,general_store,supermarket,,1412,世田谷区,経堂四丁目
1919719252,Simachu Home Center,Simachu,35.7050004,139.6722431,shopping,household_goods_shop,rennovation_supplies_shop,,1692,中野区,中野二丁目
1919728900,Toyota Rental Car,Toyota Rental Car,35.7049506,139.6703925,transportation,vehicle_sale,vehicle_rental_shop,Q11321580,1692,中野区,中野二丁目
1920496008,7-Eleven,7-Eleven,35.5625814,139.7010007,shopping,general_store,convenience_store,Q259340,1186,大田区,多摩川一丁目
1920505144,7-Eleven,7-Eleven,35.5605544,139.7000861,shopping,general_store,convenience_store,Q259340,1186,大田区,多摩川一丁目
1920573113,共立信用組合,共立信用組合,35.5671121,139.692514,life_service,financial_service,bank,,1298,大田区,矢口一丁目
1920573119,ドラッグストアスマイル,ドラッグストア スマイル,35.5671256,139.6927636,medical,medical_retail,pharmacy,,1298,大田区,矢口一丁目
1920573122,Maruetsu,Maruetsu,35.5668528,139.6927234,shopping,general_store,supermarket,Q11341197,1298,大田区,矢口一丁目
1920607629,7-Eleven,7-Eleven,35.5647121,139.6895126,shopping,general_store,convenience_store,Q259340,1177,大田区,下丸子二丁目
1920615874,7-Eleven,7-Eleven,35.5628291,139.6914103,shopping,general_store,convenience_store,Q259340,1299,大田区,矢口二丁目
1920636607,7-Eleven,7-Eleven,35.5694405,139.6934481,shopping,general_store,convenience_store,Q259340,1189,大田区,千鳥二丁目
1920652792,サミットストアー,サミットストアー,35.5724348,139.6908905,shopping,general_store,supermarket,,1190,大田区,千鳥三丁目
1920662979,7-Eleven,7-Eleven,35.5641906,139.7067154,shopping,general_store,convenience_store,Q259340,1260,大田区,東矢口三丁目
1921136130,McDonald's,McDonald's,35.6530094,139.8817109,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,2962,江戸川区,東葛西九丁目
1921386238,HOME'S,HOME'S,35.7547567,139.7683815,shopping,household_goods_shop,rennovation_supplies_shop,,2507,足立区,小台一丁目
1921395700,HOME'S,HOME'S,35.703832,139.8361437,shopping,household_goods_shop,rennovation_supplies_shop,,2984,江戸川区,平井六丁目
1921422886,Cafe de CRIE,Cafe de CRIE,35.751983,139.8584157,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,2718,葛飾区,青戸六丁目
1921478072,Cafe de CRIE,Cafe de CRIE,35.69731,139.7425227,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q17219077,15,千代田区,富士見二丁目
1922900521,SoftBank,SoftBankShop,35.7669512,139.7305333,shopping,miscellaneous_store,electronics_shop,Q11315281,2003,北区,神谷一丁目
1922951583,Ozeki,Ozeki,35.71078,139.795292,shopping,general_store,supermarket,,554,台東区,雷門二丁目
1923014373,Lawson Store 100,LAWSON STORE 100,35.715444,139.790692,shopping,general_store,convenience_store,Q11350960,586,台東区,西浅草三丁目
1923052577,SoftBankShop,SoftBankShop,35.7780676,139.7225267,shopping,miscellaneous_store,electronics_shop,Q11315281,1962,北区,赤羽一丁目
1923129825,FamilyMart,FamilyMart,35.622561,139.7229945,shopping,general_store,convenience_store,Q1191685,901,品川区,大崎四丁目
1923224487,FamilyMart,FamilyMart,35.7136145,139.7854365,shopping,general_store,convenience_store,Q1191685,607,台東区,松が谷二丁目
1923228943,7-Eleven,7-Eleven,35.710159,139.787976,shopping,general_store,convenience_store,Q259340,617,台東区,元浅草四丁目
1923233030,Ministop,Ministop,35.708506,139.7879356,shopping,general_store,convenience_store,Q1038929,616,台東区,元浅草三丁目
1923925515,SoftBankShop,SoftBankShop,35.7565283,139.7375812,shopping,miscellaneous_store,electronics_shop,Q11315281,1987,北区,王子二丁目
1923939260,SoftBank,SoftBank,35.7608758,139.7214191,shopping,miscellaneous_store,electronics_shop,Q11315281,1996,北区,上十条二丁目
1923985822,SoftBank,SoftBankShop,35.7285533,139.7711554,shopping,miscellaneous_store,electronics_shop,Q11315281,2092,荒川区,西日暮里二丁目
1923999276,SoftBankShop,SoftBankShop,35.7456248,139.7822387,shopping,miscellaneous_store,electronics_shop,Q11315281,2113,荒川区,町屋三丁目
1924034689,7-Eleven,7-Eleven,35.7337501,139.7988138,shopping,general_store,convenience_store,Q259340,2124,荒川区,南千住七丁目
1924048576,7-Eleven,7-Eleven,35.7360625,139.7972154,shopping,general_store,convenience_store,Q259340,2124,荒川区,南千住七丁目
1924059287,7-Eleven,7-Eleven,35.7264658,139.8046767,shopping,general_store,convenience_store,Q259340,558,台東区,清川二丁目
1924060429,7-Eleven,7-Eleven,35.7228603,139.8053345,shopping,general_store,convenience_store,Q259340,594,台東区,橋場一丁目
1924066123,7-Eleven,7-Eleven,35.7209377,139.8015315,shopping,general_store,convenience_store,Q259340,598,台東区,東浅草一丁目
1924070776,7-Eleven,7-Eleven,35.7274894,139.7910561,shopping,general_store,convenience_store,Q259340,612,台東区,三ノ輪一丁目
1924075910,7-Eleven,7-Eleven,35.7267306,139.7882988,shopping,general_store,convenience_store,Q259340,573,台東区,下谷三丁目
1924092361,7-Eleven,7-Eleven,35.7269163,139.795483,shopping,general_store,convenience_store,Q259340,588,台東区,日本堤二丁目
1924099090,7-Eleven,7-Eleven,35.7358318,139.7896085,shopping,general_store,convenience_store,Q259340,2123,荒川区,南千住六丁目
1924134416,7-Eleven,7-Eleven,35.7422743,139.7971937,shopping,general_store,convenience_store,Q259340,2568,足立区,千住河原町
1924398865,7-Eleven,7-Eleven,35.5728541,139.733913,shopping,general_store,convenience_store,Q259340,1121,大田区,大森中一丁目
1924398866,Denny's,Denny's,35.572841,139.7337242,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11320661,1121,大田区,大森中一丁目
1924491799,7-Eleven,7-Eleven,35.721941,139.7975614,shopping,general_store,convenience_store,Q259340,527,台東区,浅草五丁目
1924495846,7-Eleven,7-Eleven,35.7204406,139.792968,shopping,general_store,convenience_store,Q259340,576,台東区,千束三丁目
1924500789,7-Eleven,7-Eleven,35.7159731,139.798889,shopping,general_store,convenience_store,Q259340,528,台東区,浅草六丁目
1924510860,7-Eleven,7-Eleven,35.7163437,139.7905322,shopping,general_store,convenience_store,Q259340,586,台東区,西浅草三丁目
1924519371,7-Eleven,7-Eleven,35.7191673,139.7867661,shopping,general_store,convenience_store,Q259340,541,台東区,入谷一丁目
1924535751,7-Eleven,7-Eleven,35.7134399,139.7925857,shopping,general_store,convenience_store,Q259340,523,台東区,浅草一丁目
1924551817,Denny's,Denny's,35.7104453,139.7966143,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11320661,554,台東区,雷門二丁目
1924551819,7-Eleven,7-Eleven,35.7105412,139.79644,shopping,general_store,convenience_store,Q259340,554,台東区,雷門二丁目
1924560017,7-Eleven,7-Eleven,35.7094162,139.7935285,shopping,general_store,convenience_store,Q259340,553,台東区,雷門一丁目
1924565863,7-Eleven,7-Eleven,35.7079113,139.7908087,shopping,general_store,convenience_store,Q259340,565,台東区,寿一丁目
1924574255,7-Eleven,7-Eleven,35.7058298,139.7937336,shopping,general_store,convenience_store,Q259340,569,台東区,駒形一丁目
1924582862,7-Eleven,7-Eleven,35.7046186,139.7923002,shopping,general_store,convenience_store,Q259340,561,台東区,蔵前三丁目
1924592640,7-Eleven,7-Eleven,35.7086162,139.8017186,shopping,general_store,convenience_store,Q259340,630,墨田区,吾妻橋一丁目
1924600987,7-Eleven,7-Eleven,35.7270731,139.8133569,shopping,general_store,convenience_store,Q259340,697,墨田区,東向島三丁目
1924621271,7-Eleven,7-Eleven,35.7320816,139.8156745,shopping,general_store,convenience_store,Q259340,660,墨田区,墨田二丁目
1924754636,7-Eleven,7-Eleven,35.7360837,139.7767782,shopping,general_store,convenience_store,Q259340,2091,荒川区,西日暮里一丁目
1924755732,7-Eleven,7-Eleven,35.7360047,139.7796455,shopping,general_store,convenience_store,Q259340,2077,荒川区,荒川三丁目
1924757751,7-Eleven,7-Eleven,35.7377715,139.7735501,shopping,general_store,convenience_store,Q259340,2079,荒川区,荒川五丁目
1924758129,7-Eleven,7-Eleven,35.7390114,139.7777915,shopping,general_store,convenience_store,Q259340,2079,荒川区,荒川五丁目
1924762886,7-Eleven,7-Eleven,35.7432588,139.7797005,shopping,general_store,convenience_store,Q259340,2112,荒川区,町屋二丁目
1924765670,7-Eleven,7-Eleven,35.7486948,139.784264,shopping,general_store,convenience_store,Q259340,2113,荒川区,町屋三丁目
1924765928,Comodi-iida,Comodi-iida,35.7482432,139.7824563,shopping,general_store,supermarket,Q11302699,2113,荒川区,町屋三丁目
1924767191,7-Eleven,7-Eleven,35.7420821,139.7741872,shopping,general_store,convenience_store,Q259340,2098,荒川区,東尾久二丁目
1924767803,7-Eleven,7-Eleven,35.7438539,139.7693739,shopping,general_store,convenience_store,Q259340,2098,荒川区,東尾久二丁目
1924768530,7-Eleven,7-Eleven,35.7495544,139.768348,shopping,general_store,convenience_store,Q259340,2104,荒川区,東尾久八丁目
1924771019,AUX BACCHANALES,AUX BACCHANALES,35.681191,139.735203,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2,千代田区,紀尾井町
1924771150,7-Eleven,7-Eleven,35.7514018,139.761829,shopping,general_store,convenience_store,Q259340,2085,荒川区,西尾久三丁目
1924772484,7-Eleven,7-Eleven,35.7498078,139.7578054,shopping,general_store,convenience_store,Q259340,2089,荒川区,西尾久七丁目
1924772948,7-Eleven,7-Eleven,35.752369,139.7538131,shopping,general_store,convenience_store,Q259340,2090,荒川区,西尾久八丁目
1924787946,7-Eleven,7-Eleven,35.7530579,139.7491234,shopping,general_store,convenience_store,Q259340,2073,北区,堀船三丁目
1924788666,7-Eleven,7-Eleven,35.746978,139.7478479,shopping,general_store,convenience_store,Q259340,2001,北区,上中里二丁目
1924789378,McDonald's,McDonald's,35.745946,139.7564952,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,2022,北区,昭和町一丁目
1924789379,7-Eleven,7-Eleven,35.7464641,139.7563276,shopping,general_store,convenience_store,Q259340,2022,北区,昭和町一丁目
1924790766,Takinogawa Shinkin,瀧野川信用金庫,35.742865,139.7628472,life_service,financial_service,bank,,2040,北区,田端新町三丁目
1924790767,7-Eleven,7-Eleven,35.7432136,139.7629947,shopping,general_store,convenience_store,Q259340,2040,北区,田端新町三丁目
1924799806,7-Eleven,7-Eleven,35.7452338,139.7427743,shopping,general_store,convenience_store,Q259340,2060,北区,西ケ原二丁目
1924801426,7-Eleven,7-Eleven,35.7551613,139.7369648,shopping,general_store,convenience_store,Q259340,1986,北区,王子一丁目
1924801831,7-Eleven,7-Eleven,35.754404,139.7353803,shopping,general_store,convenience_store,Q259340,2006,北区,岸町一丁目
1924803547,7-Eleven,7-Eleven,35.7552796,139.7387015,shopping,general_store,convenience_store,Q259340,1986,北区,王子一丁目
1924806865,7-Eleven,7-Eleven,35.7547357,139.7399617,shopping,general_store,convenience_store,Q259340,1986,北区,王子一丁目
1924806874,Matsuya,Matsuya,35.7548527,139.7402445,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q848773,1986,北区,王子一丁目
1924811083,7-Eleven,7-Eleven,35.7570054,139.7371754,shopping,general_store,convenience_store,Q259340,1987,北区,王子二丁目
1924818833,7-Eleven,7-Eleven,35.7530949,139.7310721,shopping,general_store,convenience_store,Q259340,1992,北区,王子本町一丁目
1924820339,7-Eleven,7-Eleven,35.7588794,139.7403378,shopping,general_store,convenience_store,Q259340,2041,北区,豊島一丁目
1924822718,7-Eleven,7-Eleven,35.7605115,139.7378862,shopping,general_store,convenience_store,Q259340,1988,北区,王子三丁目
1924833243,7-Eleven,7-Eleven,35.7632988,139.7362085,shopping,general_store,convenience_store,Q259340,1989,北区,王子四丁目
1924836445,7-Eleven,7-Eleven,35.7677102,139.7351096,shopping,general_store,convenience_store,Q259340,1990,北区,王子五丁目
1925087935,CAFFÈ VELOCE,CAFFÈ VELOCE,35.7086565,139.6649042,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11294597,1694,中野区,中野四丁目
1925097265,CAFFÈ VELOCE,CAFFÈ VELOCE,35.705347,139.6689731,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11294597,1692,中野区,中野二丁目
1925130457,CAFFÈ VELOCE,CAFFÈ VELOCE,35.6972668,139.6677471,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11294597,1715,中野区,本町四丁目
1925130496,FamilyMart,FamilyMart,35.6972446,139.6680375,shopping,general_store,convenience_store,Q1191685,1715,中野区,本町四丁目
1925156294,東京都民銀行,東京都民銀行,35.697618,139.6668904,life_service,financial_service,bank,,1690,中野区,中央五丁目
1925185184,CAFFÈ VELOCE,CAFFÈ VELOCE,35.6327099,139.6599486,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11294597,1417,世田谷区,駒沢二丁目
1925666774,7-Eleven,7-Eleven,35.7009486,139.7884217,shopping,general_store,convenience_store,Q259340,532,台東区,浅草橋三丁目
1925677648,MUFG Bank,MUFG Bank,35.6982163,139.7872116,life_service,financial_service,bank,Q988284,625,台東区,柳橋一丁目
1925677649,7-Eleven,7-Eleven,35.6985474,139.7873672,shopping,general_store,convenience_store,Q259340,626,台東区,柳橋二丁目
1925687087,7-Eleven,7-Eleven,35.7015323,139.7854887,shopping,general_store,convenience_store,Q259340,532,台東区,浅草橋三丁目
1925714802,7-Eleven,7-Eleven,35.7079118,139.7823036,shopping,general_store,convenience_store,Q259340,614,台東区,元浅草一丁目
1925754273,7-Eleven,7-Eleven,35.7105194,139.7859689,shopping,general_store,convenience_store,Q259340,617,台東区,元浅草四丁目
1925763553,7-Eleven,7-Eleven,35.7180024,139.7835689,shopping,general_store,convenience_store,Q259340,556,台東区,北上野二丁目
1925772266,7-Eleven,7-Eleven,35.7171103,139.7820038,shopping,general_store,convenience_store,Q259340,555,台東区,北上野一丁目
1926391979,Doutor Coffee Shop,Doutor,35.6497852,139.7563567,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11322732,302,港区,芝浦一丁目
1926554530,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.667173,139.776781,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,104,中央区,明石町
1926587028,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6852794,139.6908898,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,335,新宿区,西新宿三丁目
1926624133,EXCELSIOR CAFFÉ,EXCELSIOR CAFFÉ,35.6265901,139.7244302,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,969,品川区,東五反田一丁目
1926673950,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6592478,139.6990945,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,1619,渋谷区,道玄坂二丁目
1926694823,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6576973,139.6974816,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,1618,渋谷区,道玄坂一丁目
1926698251,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6605621,139.6993257,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,1580,渋谷区,宇田川町
1926708603,EXCELSIOR CAFFÉ,EXCELSIOR CAFFÉ,35.6952513,139.6986885,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,344,新宿区,西新宿七丁目
1926727791,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6625587,139.7449273,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,280,港区,虎ノ門五丁目
1927441640,7-Eleven,7-Eleven,35.6954366,139.7973534,shopping,general_store,convenience_store,Q259340,733,墨田区,両国四丁目
1927457510,7-Eleven,7-Eleven,35.6942287,139.7943976,shopping,general_store,convenience_store,Q259340,732,墨田区,両国三丁目
1927476960,7-Eleven,7-Eleven,35.6940575,139.792399,shopping,general_store,convenience_store,Q259340,731,墨田区,両国二丁目
1927495320,7-Eleven,7-Eleven,35.6913168,139.795214,shopping,general_store,convenience_store,Q259340,679,墨田区,千歳二丁目
1927630509,7-Eleven,7-Eleven,35.6461871,139.7052065,shopping,general_store,convenience_store,Q259340,1589,渋谷区,恵比寿南三丁目
1927634877,7-Eleven,7-Eleven,35.6505496,139.7032805,shopping,general_store,convenience_store,Q259340,1596,渋谷区,猿楽町
1927642008,7-Eleven,7-Eleven,35.6508004,139.7091588,shopping,general_store,convenience_store,Q259340,1634,渋谷区,東三丁目
1927649079,7-Eleven,7-Eleven,35.6555221,139.7136063,shopping,general_store,convenience_store,Q259340,1635,渋谷区,東四丁目
1927673971,7-Eleven,7-Eleven,35.6428306,139.7118929,shopping,general_store,convenience_store,Q259340,1587,渋谷区,恵比寿南一丁目
1927691781,7-Eleven,7-Eleven,35.6380754,139.7048039,shopping,general_store,convenience_store,Q259340,1060,目黒区,中目黒二丁目
1927910482,7-Eleven,7-Eleven,35.6596659,139.642171,shopping,general_store,convenience_store,Q259340,1303,世田谷区,赤堤二丁目
1927910778,スーパーオオゼキ,スーパーオオゼキ,35.6599721,139.6427279,shopping,general_store,supermarket,,1553,世田谷区,松原四丁目
1927935519,7-Eleven,7-Eleven,35.6342159,139.7132233,shopping,general_store,convenience_store,Q259340,1037,目黒区,下目黒一丁目
1927960754,7-Eleven,7-Eleven,35.6324858,139.7126055,shopping,general_store,convenience_store,Q259340,1037,目黒区,下目黒一丁目
1927974370,7-Eleven,7-Eleven,35.6317154,139.7109556,shopping,general_store,convenience_store,Q259340,1038,目黒区,下目黒二丁目
1928092364,7-Eleven,7-Eleven,35.7271758,139.6272665,shopping,general_store,convenience_store,Q259340,1682,中野区,鷺宮六丁目
1928104352,7-Eleven,7-Eleven,35.7437936,139.6255758,shopping,general_store,convenience_store,Q259340,2429,練馬区,富士見台四丁目
1928106985,FamilyMart,FamilyMart,35.7457142,139.6327835,shopping,general_store,convenience_store,,2348,練馬区,高松一丁目
1928112616,7-Eleven,7-Eleven,35.7498547,139.6400026,shopping,general_store,convenience_store,Q259340,2281,練馬区,春日町三丁目
1928227976,肉のハナマサ,肉のハナマサ,35.7065963,139.7846411,shopping,general_store,supermarket,,564,台東区,小島二丁目
1928240080,FamilyMart,FamilyMart,35.7072641,139.7812748,shopping,general_store,convenience_store,Q1191685,600,台東区,東上野一丁目
1928241135,Lawson,LAWSON,35.7070848,139.7801219,shopping,general_store,convenience_store,Q1557223,581,台東区,台東四丁目
1928241963,Mizuho Bank,Mizuho Bank,35.7071263,139.7797548,life_service,financial_service,bank,Q2882956,581,台東区,台東四丁目
1928253649,Freshness Burger,Freshness Burger,35.7075894,139.7784138,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,600,台東区,東上野一丁目
1928508811,7-Eleven,7-Eleven,35.6963321,139.7412888,shopping,general_store,convenience_store,Q259340,15,千代田区,富士見二丁目
1928524481,7-Eleven,7-Eleven,35.6848223,139.7317001,shopping,general_store,convenience_store,Q259340,0,千代田区,麹町六丁目
1928585113,Robotma.com,Robotma.com,35.7720948,139.6990397,shopping,childcare_shop,toy_store,,2176,板橋区,志村一丁目
1928737732,7-Eleven,7-Eleven,35.6862544,139.736521,shopping,general_store,convenience_store,Q259340,5,千代田区,二番町
1928742198,7-Eleven,7-Eleven,35.683725,139.7366476,shopping,general_store,convenience_store,Q259340,6,千代田区,麹町四丁目
1928768490,7-Eleven,7-Eleven,35.6979429,139.7464891,shopping,general_store,convenience_store,Q259340,23,千代田区,富士見一丁目
1929381005,EXCELSIOR CAFFÉ,EXCELSIOR CAFFÉ,35.7282699,139.7714382,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,2092,荒川区,西日暮里二丁目
1929385683,McDonald's,McDonald's,35.7289103,139.7716334,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,2092,荒川区,西日暮里二丁目
1929403994,Yamashiro-ya,Yamashiroya,35.6589341,139.6993465,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1619,渋谷区,道玄坂二丁目
1929702724,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.6905107,139.735885,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,3,千代田区,五番町
1929788005,EXCELSIOR CAFFE,EXCELSIOR CAFFÉ,35.7489469,139.7019721,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11289828,2153,板橋区,大山町
1930083309,Shimadaya,Shimadaya,35.727976,139.799724,shopping,general_store,supermarket,,588,台東区,日本堤二丁目
1930088245,Y'smart,Y'smart,35.7287746,139.7902102,shopping,general_store,supermarket,Q11351175,593,台東区,根岸五丁目
1930099113,Sukiya,Sukiya,35.7267914,139.7888197,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q6137375,573,台東区,下谷三丁目
1930122242,FamilyMart,FamilyMart,35.708435,139.795628,shopping,general_store,convenience_store,Q1191685,569,台東区,駒形一丁目
1930126693,Lawson,LAWSON,35.7042688,139.6219677,shopping,general_store,convenience_store,Q1557223,1777,杉並区,荻窪五丁目
1930501755,Lawson,LAWSON,35.7043031,139.637137,shopping,general_store,convenience_store,Q1557223,1747,杉並区,阿佐谷南二丁目
1930982717,Lawson,LAWSON,35.670024,139.67221,shopping,general_store,convenience_store,Q1557223,1386,世田谷区,北沢五丁目
1930985812,Lawson,LAWSON,35.665917,139.673255,shopping,general_store,convenience_store,Q1557223,1384,世田谷区,北沢三丁目
1930985813,Higashi-Nippon Bank,Higashi-Nippon Bank,35.6657766,139.6728259,life_service,financial_service,bank,Q11527211,1384,世田谷区,北沢三丁目
1931003566,Lawson,LAWSON,35.684143,139.6608405,shopping,general_store,convenience_store,Q1557223,1726,中野区,南台五丁目
1931033788,My Basket,My Basket,35.6985952,139.6585764,shopping,general_store,supermarket,Q11278154,1798,杉並区,高円寺南一丁目
1931656977,FamilyMart,FamilyMart,35.707767,139.794063,shopping,general_store,convenience_store,Q1191685,569,台東区,駒形一丁目
1931657501,Lawson Store 100,LAWSON STORE 100,35.708695,139.794068,shopping,general_store,convenience_store,Q11350960,568,台東区,寿四丁目
1931794212,Danke,Danke,35.7183435,139.7938019,food_and_beverage,beverage_shop,coffee_and_tea_shop,,525,台東区,浅草三丁目
1931795600,Toyoko Inn,Toyoko Inn,35.7184099,139.7924173,accomodation,multi_unit_accomodation,hotel,Q1320541,574,台東区,千束一丁目
1931798073,Life,Life,35.715837,139.792278,shopping,general_store,supermarket,Q11346476,586,台東区,西浅草三丁目
1931940324,Lawson,LAWSON,35.645431,139.7165012,shopping,general_store,convenience_store,Q1557223,1583,渋谷区,恵比寿三丁目
1932525056,Lawson,LAWSON,35.616948,139.6222877,shopping,general_store,convenience_store,Q1557223,1489,世田谷区,玉川三丁目
1932525065,Maruetsu,Maruetsu,35.6171322,139.6218451,shopping,general_store,supermarket,Q11341197,1489,世田谷区,玉川三丁目
1932529133,Lawson,LAWSON,35.6116134,139.6282532,shopping,general_store,convenience_store,Q1557223,1487,世田谷区,玉川一丁目
1932533902,Lawson,LAWSON,35.6118263,139.6384802,shopping,general_store,convenience_store,Q1557223,1363,世田谷区,上野毛一丁目
