Region,Nearby,Similar
千束二丁目,"['浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '入谷一丁目', '入谷二丁目', '北上野二丁目', '下谷二丁目', '下谷三丁目', '千束一丁目', '千束三丁目', '千束四丁目', '西浅草二丁目', '西浅草三丁目', '根岸四丁目', '根岸五丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '三ノ輪一丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目']","['隼町', '北の丸公園', '神田猿楽町一丁目', '内藤町', '袋町', '弥生二丁目', '池之端三丁目', '鳥越二丁目', '谷中五丁目', '東駒形一丁目', '常盤一丁目', '荏原五丁目', '小山五丁目', '西中延一丁目', '西中延三丁目', '旗の台四丁目', '北嶺町', '下丸子四丁目', '田園調布南', '仲池上二丁目', '西糀谷二丁目', '西嶺町', '東馬込一丁目', '東嶺町', '東雪谷三丁目', '南久が原一丁目', '南馬込一丁目', '南雪谷四丁目', '桜一丁目', '瀬田一丁目', '野毛二丁目', '田端二丁目', '田端三丁目', '田端新町一丁目', '中十条一丁目', '西が丘二丁目', '富士見台四丁目', '千住柳町', '西新井本町三丁目', '本木東町', '谷中五丁目', '北小岩七丁目', '南篠崎町一丁目', '南篠崎町二丁目', '南篠崎町三丁目', '南篠崎町四丁目']"
千束三丁目,"['浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '入谷一丁目', '入谷二丁目', '下谷三丁目', '千束一丁目', '千束二丁目', '千束四丁目', '西浅草三丁目', '日本堤一丁目', '日本堤二丁目', '根岸五丁目', '東浅草一丁目', '東浅草二丁目', '松が谷三丁目', '松が谷四丁目', '三ノ輪一丁目', '三ノ輪二丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目']",[]
千束四丁目,"['浅草三丁目', '浅草四丁目', '浅草五丁目', '浅草六丁目', '今戸一丁目', '今戸二丁目', '入谷二丁目', '清川一丁目', '清川二丁目', '下谷三丁目', '千束一丁目', '千束二丁目', '千束三丁目', '日本堤一丁目', '日本堤二丁目', '東浅草一丁目', '東浅草二丁目', '三ノ輪一丁目', '三ノ輪二丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目', '南千住二丁目', '南千住三丁目']",[]
台東一丁目,"['外神田六丁目', '外神田一丁目', '外神田三丁目', '神田須田町二丁目', '外神田四丁目', '外神田五丁目', '神田佐久間町一丁目', '神田練塀町', '神田岩本町', '神田松永町', '岩本町三丁目', '神田和泉町', '神田佐久間町二丁目', '神田佐久間町三丁目', '東神田二丁目', '神田佐久間町四丁目', '東神田三丁目', '神田平河町', '日本橋馬喰町二丁目', '秋葉原', '浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '上野三丁目', '上野五丁目', '小島一丁目', '小島二丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '三筋一丁目', '三筋二丁目']","['本郷三丁目', '湯島二丁目', '湯島四丁目', '浅草橋二丁目', '浅草橋四丁目', '千束一丁目', '台東二丁目', '東上野一丁目', '千鳥一丁目', '中野四丁目', '阿佐谷北三丁目', '綾瀬三丁目']"
台東二丁目,"['外神田六丁目', '外神田三丁目', '外神田四丁目', '外神田五丁目', '神田佐久間町一丁目', '神田練塀町', '神田松永町', '神田和泉町', '神田佐久間町二丁目', '神田佐久間町三丁目', '神田佐久間町四丁目', '東神田三丁目', '神田平河町', '秋葉原', '浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '上野一丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '小島一丁目', '小島二丁目', '台東一丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '東上野一丁目', '東上野二丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目']","['西麻布四丁目', '本郷三丁目', '浅草橋二丁目', '台東一丁目', '大崎四丁目', '千鳥一丁目', '中馬込三丁目', '巣鴨一丁目', '田端二丁目']"
台東三丁目,"['外神田六丁目', '外神田四丁目', '外神田五丁目', '神田練塀町', '神田松永町', '神田和泉町', '湯島三丁目', '秋葉原', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '上野一丁目', '上野二丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '小島一丁目', '小島二丁目', '台東一丁目', '台東二丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目']",['阿佐谷南三丁目']
台東四丁目,"['外神田六丁目', '外神田四丁目', '外神田五丁目', '湯島三丁目', '秋葉原', '浅草橋三丁目', '浅草橋五丁目', '上野一丁目', '上野二丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '上野七丁目', '上野公園', '小島一丁目', '小島二丁目', '台東一丁目', '台東二丁目', '台東三丁目', '鳥越一丁目', '鳥越二丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
鳥越一丁目,"['神田和泉町', '神田佐久間町三丁目', '神田佐久間町四丁目', '東神田三丁目', '浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '蔵前一丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '台東一丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越二丁目', '東上野一丁目', '東上野二丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草三丁目', '柳橋一丁目', '柳橋二丁目']",[]
鳥越二丁目,"['東神田三丁目', '浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '蔵前一丁目', '蔵前二丁目', '蔵前三丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿三丁目', '台東一丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '東上野一丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草三丁目', '柳橋一丁目', '柳橋二丁目']","['隼町', '北の丸公園', '神田猿楽町一丁目', '内藤町', '袋町', '弥生二丁目', '池之端三丁目', '千束二丁目', '東駒形一丁目', '常盤一丁目', '荏原五丁目', '小山五丁目', '西中延一丁目', '旗の台四丁目', '北嶺町', '田園調布南', '仲池上二丁目', '西糀谷二丁目', '西嶺町', '東嶺町', '東雪谷三丁目', '南久が原一丁目', '南馬込一丁目', '南雪谷四丁目', '桜一丁目', '瀬田一丁目', '野毛二丁目', '田端新町一丁目', '中十条一丁目', '西が丘二丁目', '富士見台四丁目', '千住柳町', '西新井本町三丁目', '本木東町', '南篠崎町二丁目', '南篠崎町三丁目', '南篠崎町四丁目']"
西浅草一丁目,"['浅草一丁目', '浅草二丁目', '雷門一丁目', '雷門二丁目', '北上野二丁目', '蔵前三丁目', '蔵前四丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '駒形一丁目', '駒形二丁目', '西浅草二丁目', '西浅草三丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']","['銀座八丁目', '日本橋人形町二丁目', '虎ノ門三丁目', '西新宿五丁目', '関口一丁目', '上大崎二丁目', '広尾五丁目']"
西浅草二丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '入谷一丁目', '入谷二丁目', '雷門一丁目', '雷門二丁目', '北上野二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '駒形一丁目', '千束一丁目', '千束二丁目', '西浅草一丁目', '西浅草三丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
西浅草三丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '入谷一丁目', '入谷二丁目', '雷門一丁目', '雷門二丁目', '北上野二丁目', '寿二丁目', '寿四丁目', '千束一丁目', '千束二丁目', '千束三丁目', '西浅草一丁目', '西浅草二丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '元浅草四丁目', '竜泉一丁目']",[]
日本堤一丁目,"['浅草五丁目', '浅草六丁目', '今戸二丁目', '清川一丁目', '清川二丁目', '千束三丁目', '千束四丁目', '日本堤二丁目', '橋場一丁目', '橋場二丁目', '東浅草一丁目', '東浅草二丁目', '三ノ輪一丁目', '三ノ輪二丁目', '竜泉三丁目', '南千住二丁目', '南千住三丁目', '南千住五丁目']",[]
日本堤二丁目,"['浅草五丁目', '清川一丁目', '清川二丁目', '下谷三丁目', '千束三丁目', '千束四丁目', '日本堤一丁目', '根岸五丁目', '東浅草一丁目', '東浅草二丁目', '三ノ輪一丁目', '三ノ輪二丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目', '東日暮里一丁目', '南千住一丁目', '南千住二丁目', '南千住三丁目', '南千住五丁目', '南千住七丁目']",['池之端一丁目']
根岸一丁目,"['入谷一丁目', '上野七丁目', '上野公園', '上野桜木一丁目', '上野桜木二丁目', '北上野一丁目', '北上野二丁目', '下谷一丁目', '下谷二丁目', '下谷三丁目', '根岸二丁目', '根岸三丁目', '根岸四丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '谷中七丁目', '東日暮里四丁目', '東日暮里五丁目']","['東麻布三丁目', '芝大門一丁目', '上北沢五丁目', '柳原二丁目']"
根岸二丁目,"['上野七丁目', '上野公園', '上野桜木一丁目', '上野桜木二丁目', '下谷一丁目', '下谷二丁目', '根岸一丁目', '根岸三丁目', '根岸四丁目', '谷中五丁目', '谷中六丁目', '谷中七丁目', '西日暮里二丁目', '西日暮里三丁目', '東日暮里三丁目', '東日暮里四丁目', '東日暮里五丁目', '東日暮里六丁目']","['鍛冶町二丁目', '西日暮里五丁目']"
根岸三丁目,"['入谷一丁目', '入谷二丁目', '上野七丁目', '上野公園', '上野桜木一丁目', '上野桜木二丁目', '北上野一丁目', '北上野二丁目', '下谷一丁目', '下谷二丁目', '下谷三丁目', '根岸一丁目', '根岸二丁目', '根岸四丁目', '根岸五丁目', '東上野四丁目', '松が谷四丁目', '谷中七丁目', '竜泉一丁目', '竜泉二丁目', '東日暮里一丁目', '東日暮里二丁目', '東日暮里三丁目', '東日暮里四丁目', '東日暮里五丁目', '東日暮里六丁目']",[]
根岸四丁目,"['入谷一丁目', '入谷二丁目', '上野七丁目', '上野桜木一丁目', '北上野一丁目', '北上野二丁目', '下谷一丁目', '下谷二丁目', '下谷三丁目', '千束二丁目', '根岸一丁目', '根岸二丁目', '根岸三丁目', '根岸五丁目', '竜泉一丁目', '竜泉二丁目', '東日暮里一丁目', '東日暮里二丁目', '東日暮里三丁目', '東日暮里四丁目', '東日暮里五丁目', '東日暮里六丁目']",[]
根岸五丁目,"['入谷一丁目', '入谷二丁目', '下谷二丁目', '下谷三丁目', '千束二丁目', '千束三丁目', '日本堤二丁目', '根岸三丁目', '根岸四丁目', '三ノ輪一丁目', '三ノ輪二丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目', '荒川一丁目', '荒川三丁目', '東日暮里一丁目', '東日暮里二丁目', '東日暮里三丁目', '東日暮里四丁目', '東日暮里五丁目', '南千住一丁目', '南千住二丁目', '南千住五丁目', '南千住六丁目']",[]
橋場一丁目,"['浅草六丁目', '浅草七丁目', '今戸一丁目', '今戸二丁目', '清川一丁目', '清川二丁目', '日本堤一丁目', '橋場二丁目', '東浅草一丁目', '東浅草二丁目', '堤通一丁目', '東向島一丁目', '東向島三丁目', '向島五丁目', '南千住三丁目']","['墨田二丁目', '大島六丁目', '下目黒二丁目']"
橋場二丁目,"['今戸二丁目', '清川一丁目', '清川二丁目', '日本堤一丁目', '橋場一丁目', '東浅草二丁目', '墨田一丁目', '堤通一丁目', '東向島一丁目', '東向島三丁目', '東向島四丁目', '向島五丁目', '南千住三丁目']",['西新井栄町三丁目']
花川戸一丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '浅草六丁目', '浅草七丁目', '今戸一丁目', '雷門一丁目', '雷門二丁目', '寿四丁目', '駒形一丁目', '駒形二丁目', '花川戸二丁目', '吾妻橋一丁目', '吾妻橋二丁目', '吾妻橋三丁目', '東駒形一丁目', '東駒形二丁目', '東駒形三丁目', '向島一丁目', '向島二丁目', '向島三丁目']","['有楽町一丁目', '台場二丁目', '水道二丁目']"
花川戸二丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '浅草六丁目', '浅草七丁目', '今戸一丁目', '雷門二丁目', '花川戸一丁目', '東浅草一丁目', '吾妻橋一丁目', '吾妻橋二丁目', '吾妻橋三丁目', '向島一丁目', '向島二丁目', '向島三丁目']",[]
東浅草一丁目,"['浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '浅草六丁目', '浅草七丁目', '今戸一丁目', '今戸二丁目', '清川一丁目', '清川二丁目', '千束三丁目', '千束四丁目', '日本堤一丁目', '日本堤二丁目', '橋場一丁目', '花川戸二丁目', '東浅草二丁目', '竜泉三丁目']",[]
東浅草二丁目,"['浅草四丁目', '浅草五丁目', '浅草六丁目', '浅草七丁目', '今戸一丁目', '今戸二丁目', '清川一丁目', '清川二丁目', '千束三丁目', '千束四丁目', '日本堤一丁目', '日本堤二丁目', '橋場一丁目', '橋場二丁目', '東浅草一丁目', '三ノ輪一丁目', '竜泉三丁目', '南千住二丁目', '南千住三丁目']",[]
東上野一丁目,"['外神田五丁目', '湯島三丁目', '上野一丁目', '上野二丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '上野七丁目', '上野公園', '小島一丁目', '小島二丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']","['本郷三丁目', '台東一丁目']"
東上野二丁目,"['湯島三丁目', '上野一丁目', '上野二丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '上野七丁目', '上野公園', '小島一丁目', '小島二丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '東上野一丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
東上野三丁目,"['上野二丁目', '上野三丁目', '上野四丁目', '上野五丁目', '上野六丁目', '上野七丁目', '上野公園', '北上野一丁目', '北上野二丁目', '小島一丁目', '小島二丁目', '台東三丁目', '台東四丁目', '東上野一丁目', '東上野二丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
東上野四丁目,"['入谷一丁目', '上野四丁目', '上野六丁目', '上野七丁目', '上野公園', '上野桜木一丁目', '北上野一丁目', '北上野二丁目', '下谷一丁目', '下谷二丁目', '台東四丁目', '根岸一丁目', '根岸三丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '元浅草一丁目', '元浅草二丁目', '元浅草四丁目']","['神田佐久間町一丁目', '芝五丁目', '上野七丁目', '道玄坂一丁目', '柳原二丁目']"
東上野五丁目,"['入谷一丁目', '上野六丁目', '上野七丁目', '上野公園', '北上野一丁目', '北上野二丁目', '小島二丁目', '下谷一丁目', '下谷二丁目', '台東四丁目', '根岸一丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
東上野六丁目,"['入谷一丁目', '入谷二丁目', '上野七丁目', '上野公園', '北上野一丁目', '北上野二丁目', '小島二丁目', '寿一丁目', '寿二丁目', '下谷一丁目', '下谷二丁目', '台東四丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '根岸一丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
松が谷一丁目,"['浅草一丁目', '浅草二丁目', '雷門一丁目', '北上野一丁目', '北上野二丁目', '蔵前四丁目', '小島二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷二丁目', '松が谷三丁目', '松が谷四丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
松が谷二丁目,"['浅草一丁目', '浅草二丁目', '入谷一丁目', '入谷二丁目', '上野七丁目', '雷門一丁目', '北上野一丁目', '北上野二丁目', '寿一丁目', '寿二丁目', '寿四丁目', '下谷一丁目', '千束一丁目', '千束二丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷三丁目', '松が谷四丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']",[]
松が谷三丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '入谷一丁目', '入谷二丁目', '上野七丁目', '雷門一丁目', '北上野一丁目', '北上野二丁目', '寿二丁目', '下谷一丁目', '下谷二丁目', '千束一丁目', '千束二丁目', '千束三丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷四丁目', '元浅草二丁目', '元浅草四丁目']",[]
松が谷四丁目,"['浅草一丁目', '浅草二丁目', '浅草三丁目', '浅草四丁目', '浅草五丁目', '入谷一丁目', '入谷二丁目', '上野七丁目', '北上野一丁目', '北上野二丁目', '下谷一丁目', '下谷二丁目', '下谷三丁目', '千束一丁目', '千束二丁目', '千束三丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '根岸三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '竜泉一丁目']",[]
三筋一丁目,"['浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '蔵前一丁目', '蔵前二丁目', '蔵前三丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '台東一丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '東上野一丁目', '東上野二丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目', '柳橋一丁目', '柳橋二丁目']",[]
三筋二丁目,"['浅草橋二丁目', '浅草橋三丁目', '浅草橋五丁目', '蔵前一丁目', '蔵前二丁目', '蔵前三丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '駒形一丁目', '台東一丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '西浅草一丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野六丁目', '松が谷一丁目', '三筋一丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目', '柳橋二丁目']",[]
三ノ輪一丁目,"['入谷二丁目', '下谷三丁目', '千束二丁目', '千束三丁目', '千束四丁目', '日本堤一丁目', '日本堤二丁目', '根岸五丁目', '東浅草二丁目', '三ノ輪二丁目', '竜泉一丁目', '竜泉二丁目', '竜泉三丁目', '荒川一丁目', '東日暮里一丁目', '東日暮里二丁目', '南千住一丁目', '南千住二丁目', '南千住五丁目']",[]
三ノ輪二丁目,"['清川二丁目', '下谷三丁目', '千束三丁目', '千束四丁目', '日本堤一丁目', '日本堤二丁目', '根岸五丁目', '三ノ輪一丁目', '竜泉二丁目', '竜泉三丁目', '荒川一丁目', '東日暮里一丁目', '南千住一丁目', '南千住二丁目', '南千住三丁目', '南千住五丁目', '南千住六丁目', '南千住七丁目']","['内神田三丁目', '新橋三丁目']"
元浅草一丁目,"['蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '台東二丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '西浅草一丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '三筋一丁目', '三筋二丁目', '元浅草二丁目', '元浅草三丁目', '元浅草四丁目']","['中央五丁目', '中央五丁目', '田端新町三丁目']"
元浅草二丁目,"['上野七丁目', '北上野一丁目', '北上野二丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '台東三丁目', '台東四丁目', '西浅草一丁目', '西浅草二丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草三丁目', '元浅草四丁目']",[]
元浅草三丁目,"['浅草橋三丁目', '雷門一丁目', '蔵前二丁目', '蔵前三丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '台東三丁目', '台東四丁目', '鳥越一丁目', '鳥越二丁目', '西浅草一丁目', '西浅草二丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草四丁目']","['後楽二丁目', '久が原三丁目', '下丸子四丁目', '田園調布南', '西嶺町', '王子三丁目', '細田三丁目', '北小岩七丁目', '篠崎町四丁目']"
元浅草四丁目,"['浅草一丁目', '雷門一丁目', '北上野二丁目', '蔵前三丁目', '蔵前四丁目', '小島一丁目', '小島二丁目', '寿一丁目', '寿二丁目', '寿三丁目', '寿四丁目', '台東四丁目', '西浅草一丁目', '西浅草二丁目', '西浅草三丁目', '東上野一丁目', '東上野二丁目', '東上野三丁目', '東上野四丁目', '東上野五丁目', '東上野六丁目', '松が谷一丁目', '松が谷二丁目', '松が谷三丁目', '三筋一丁目', '三筋二丁目', '元浅草一丁目', '元浅草二丁目', '元浅草三丁目']","['八丁堀四丁目', '西麻布三丁目', '寿三丁目', '堤通一丁目', '松江五丁目']"
谷中一丁目,"['綾瀬三丁目', '綾瀬五丁目', '綾瀬六丁目', '綾瀬七丁目', '大谷田三丁目', '大谷田四丁目', '加平一丁目', '加平二丁目', '加平三丁目', '東和一丁目', '東和三丁目', '東和四丁目', '東和五丁目', '東綾瀬一丁目', '東綾瀬二丁目', '東綾瀬三丁目', '谷中二丁目', '谷中三丁目', '谷中四丁目']",[]
谷中二丁目,"['綾瀬六丁目', '綾瀬七丁目', '大谷田三丁目', '大谷田四丁目', '大谷田五丁目', '加平一丁目', '加平二丁目', '加平三丁目', '北加平町', '東和三丁目', '東和四丁目', '東和五丁目', '東綾瀬三丁目', '谷中一丁目', '谷中三丁目', '谷中四丁目', '谷中五丁目']","['日本橋本石町三丁目', '後楽二丁目', '本郷三丁目', '本駒込四丁目', '中野四丁目', '巣鴨一丁目', '田端新町二丁目', '東日暮里六丁目', '弥生町', '綾瀬三丁目', '北小岩七丁目']"
谷中三丁目,"['大谷田三丁目', '大谷田四丁目', '大谷田五丁目', '加平一丁目', '加平三丁目', '北加平町', '佐野二丁目', '辰沼一丁目', '東和三丁目', '東和四丁目', '東和五丁目', '東綾瀬三丁目', '谷中一丁目', '谷中二丁目', '谷中四丁目', '谷中五丁目']","['恵比寿南二丁目', '東尾久六丁目']"
谷中四丁目,"['綾瀬七丁目', '大谷田四丁目', '大谷田五丁目', '加平一丁目', '加平二丁目', '加平三丁目', '北加平町', '佐野二丁目', '神明南一丁目', '神明南二丁目', '辰沼一丁目', '辰沼二丁目', '東和三丁目', '東和五丁目', '東綾瀬三丁目', '六木一丁目', '谷中一丁目', '谷中二丁目', '谷中三丁目', '谷中五丁目']",[]
谷中五丁目,"['大谷田三丁目', '大谷田四丁目', '大谷田五丁目', '加平三丁目', '北加平町', '佐野二丁目', '神明南一丁目', '神明南二丁目', '辰沼一丁目', '辰沼二丁目', '東和五丁目', '六木一丁目', '谷中二丁目', '谷中三丁目', '谷中四丁目']","['隼町', '北の丸公園', '神田猿楽町一丁目', '内藤町', '袋町', '弥生二丁目', '湯島四丁目', '池之端三丁目', '千束一丁目', '千束二丁目', '東駒形一丁目', '常盤一丁目', '大崎五丁目', '小山五丁目', '西中延一丁目', '西糀谷二丁目', '南久が原一丁目', '南雪谷四丁目', '桜一丁目', '瀬田一丁目', '代田五丁目', '野毛二丁目', '中十条一丁目', '西が丘二丁目', '千住柳町', '西新井本町三丁目', '本木東町', '谷河内二丁目']"
谷中六丁目,"['千駄木二丁目', '千駄木三丁目', '根津二丁目', '池之端二丁目', '池之端三丁目', '池之端四丁目', '上野公園', '上野桜木一丁目', '上野桜木二丁目', '根岸二丁目', '谷中一丁目', '谷中二丁目', '谷中三丁目', '谷中四丁目', '谷中五丁目', '谷中七丁目', '西日暮里三丁目', '東日暮里五丁目']",[]
谷中七丁目,"['千駄木二丁目', '千駄木三丁目', '池之端四丁目', '上野公園', '上野桜木一丁目', '上野桜木二丁目', '根岸一丁目', '根岸二丁目', '根岸三丁目', '谷中一丁目', '谷中二丁目', '谷中三丁目', '谷中四丁目', '谷中五丁目', '谷中六丁目', '西日暮里二丁目', '西日暮里三丁目', '西日暮里五丁目', '東日暮里四丁目', '東日暮里五丁目', '東日暮里六丁目']",[]
柳橋一丁目,"['東神田二丁目', '東神田一丁目', '東神田三丁目', '日本橋馬喰町一丁目', '日本橋馬喰町二丁目', '日本橋浜町一丁目', '日本橋横山町', '東日本橋一丁目', '東日本橋二丁目', '東日本橋三丁目', '浅草橋一丁目', '浅草橋二丁目', '浅草橋三丁目', '浅草橋四丁目', '浅草橋五丁目', '蔵前一丁目', '蔵前二丁目', '蔵前四丁目', '鳥越一丁目', '鳥越二丁目', '三筋一丁目', '柳橋二丁目', '千歳一丁目', '横網一丁目', '横網二丁目', '両国一丁目', '両国二丁目', '両国三丁目']",[]
